entry_time,entry_price,side,z_at_entry,exit_time,exit_price,reason,pips
2025-03-18 16:28:00+00:00,0.8414,long,-1.9647279712593777,2025-03-18 16:29:00+00:00,0.84144,stop,0.3999999999992898
2025-03-18 16:29:00+00:00,0.84144,long,-1.5169610168410061,2025-03-18 16:30:00+00:00,0.84138,stop,-0.5999999999994898
2025-03-18 16:30:00+00:00,0.84138,long,-1.8703957171741905,2025-03-18 16:31:00+00:00,0.84134,stop,-0.40000000000040004
2025-03-18 16:31:00+00:00,0.84134,long,-1.9984219454274657,2025-03-18 16:32:00+00:00,0.8412,stop,-1.40000000000029
2025-03-18 16:32:00+00:00,0.8412,long,-2.643183940821417,2025-03-18 16:33:00+00:00,0.8415,stop,3.00000000000078
2025-03-18 16:36:00+00:00,0.8413,long,-1.7243459679627424,2025-03-18 16:37:00+00:00,0.84134,stop,0.3999999999992898
2025-03-18 16:37:00+00:00,0.84134,long,-1.3358344144741083,2025-03-18 16:38:00+00:00,0.84138,stop,0.40000000000040004
2025-03-18 16:40:00+00:00,0.8413,long,-1.480326196215584,2025-03-18 16:41:00+00:00,0.84139,stop,0.8999999999992347
2025-03-19 07:02:00+00:00,0.84141,long,-1.6676666666659568,2025-03-19 07:03:00+00:00,0.84145,stop,0.40000000000040004
2025-03-19 07:03:00+00:00,0.84145,long,-1.2710000000004662,2025-03-19 07:04:00+00:00,0.84138,stop,-0.700000000000145
2025-03-19 07:04:00+00:00,0.84138,long,-1.835851737895291,2025-03-19 07:05:00+00:00,0.8414,stop,0.20000000000020002
2025-03-19 07:05:00+00:00,0.8414,long,-1.5184383607101228,2025-03-19 07:06:00+00:00,0.8413,stop,-0.9999999999998899
2025-03-19 07:06:00+00:00,0.8413,long,-2.1518867912070547,2025-03-19 07:07:00+00:00,0.84134,stop,0.3999999999992898
2025-03-19 07:07:00+00:00,0.84134,long,-1.700188950189174,2025-03-19 07:08:00+00:00,0.84114,stop,-1.9999999999997797
2025-03-19 07:08:00+00:00,0.84114,long,-2.7291278067641747,2025-03-19 07:09:00+00:00,0.84098,stop,-1.60000000000049
2025-03-19 07:09:00+00:00,0.84098,long,-3.033396414906372,2025-03-19 07:10:00+00:00,0.84109,stop,1.100000000000545
2025-03-19 07:10:00+00:00,0.84109,long,-2.1644319799217246,2025-03-19 07:11:00+00:00,0.8411,stop,0.0999999999995449
2025-03-19 07:11:00+00:00,0.8411,long,-1.8995031416999564,2025-03-19 07:12:00+00:00,0.84103,stop,-0.6999999999990347
2025-03-19 07:12:00+00:00,0.84103,long,-1.9990911756875052,2025-03-19 07:13:00+00:00,0.84088,stop,-1.500000000000945
2025-03-19 07:13:00+00:00,0.84088,long,-2.3233600025433985,2025-03-19 07:14:00+00:00,0.84071,stop,-1.7000000000000348
2025-03-19 07:14:00+00:00,0.84071,long,-2.5568899606833555,2025-03-19 07:15:00+00:00,0.84074,stop,0.30000000000085514
2025-03-19 07:15:00+00:00,0.84074,long,-2.1612874536792583,2025-03-19 07:16:00+00:00,0.84072,stop,-0.20000000000020002
2025-03-19 07:16:00+00:00,0.84072,long,-1.9916693066407578,2025-03-19 07:17:00+00:00,0.84066,stop,-0.6000000000006
2025-03-19 07:17:00+00:00,0.84066,long,-1.9512149865480155,2025-03-19 07:18:00+00:00,0.84054,stop,-1.2000000000000899
2025-03-19 07:18:00+00:00,0.84054,long,-2.053380069576034,2025-03-19 07:19:00+00:00,0.84047,stop,-0.6999999999990347
2025-03-19 07:19:00+00:00,0.84047,long,-2.0110444737059883,2025-03-19 07:20:00+00:00,0.840475,stop,0.04999999999921734
2025-03-19 07:20:00+00:00,0.840475,long,-1.8232029531806258,2025-03-19 07:21:00+00:00,0.84049,stop,0.14999999999987246
2025-03-19 07:21:00+00:00,0.84049,long,-1.6385196999771945,2025-03-19 07:22:00+00:00,0.84055,stop,0.6000000000006
2025-03-19 07:22:00+00:00,0.84055,long,-1.4005012029433996,2025-03-19 07:23:00+00:00,0.84046,stop,-0.900000000000345
2025-03-19 07:23:00+00:00,0.84046,long,-1.5048374890926886,2025-03-19 07:24:00+00:00,0.84032,stop,-1.40000000000029
2025-03-19 07:24:00+00:00,0.84032,long,-1.6841516695038252,2025-03-19 07:25:00+00:00,0.84031,stop,-0.0999999999995449
2025-03-19 07:25:00+00:00,0.84031,long,-1.6049098723779838,2025-03-19 07:26:00+00:00,0.84044,stop,1.2999999999996348
2025-03-19 07:27:00+00:00,0.84035,long,-1.3467358767500337,2025-03-19 07:28:00+00:00,0.84041,stop,0.5999999999994898
2025-03-19 07:35:00+00:00,0.84006,long,-1.7173790053983398,2025-03-19 07:36:00+00:00,0.83967,stop,-3.9000000000000146
2025-03-19 07:36:00+00:00,0.83967,long,-2.578513559528543,2025-03-19 07:37:00+00:00,0.83962,stop,-0.49999999999994493
2025-03-19 07:37:00+00:00,0.83962,long,-2.4791839454243187,2025-03-19 07:46:00+00:00,0.83936,stop,-2.60000000000038
2025-03-19 07:46:00+00:00,0.83936,long,-2.74257003157223,2025-03-19 07:47:00+00:00,0.83941,stop,0.49999999999994493
2025-03-19 07:47:00+00:00,0.83941,long,-2.308962077644038,2025-03-19 07:48:00+00:00,0.8395,stop,0.900000000000345
2025-03-19 07:48:00+00:00,0.8395,long,-1.9299224973938116,2025-03-19 07:49:00+00:00,0.83979,stop,2.9000000000001247
2025-03-19 07:50:00+00:00,0.83962,long,-1.5085570419886276,2025-03-19 07:51:00+00:00,0.83981,stop,1.8999999999991246
2025-03-19 08:04:00+00:00,0.84044,short,1.303332868651524,2025-03-19 08:05:00+00:00,0.84043,stop,0.0999999999995449
2025-03-19 08:05:00+00:00,0.84043,short,1.2561596520983866,2025-03-19 08:06:00+00:00,0.84061,stop,-1.7999999999995797
2025-03-19 08:06:00+00:00,0.84061,short,1.6949451497940726,2025-03-19 08:07:00+00:00,0.84068,stop,-0.700000000000145
2025-03-19 08:07:00+00:00,0.84068,short,1.8168843265723535,2025-03-19 08:08:00+00:00,0.84054,stop,1.40000000000029
2025-03-19 08:08:00+00:00,0.84054,short,1.4172900971231102,2025-03-19 08:09:00+00:00,0.84035,stop,1.8999999999991246
2025-03-19 08:30:00+00:00,0.84054,short,1.385931538587829,2025-03-19 08:31:00+00:00,0.8405,stop,0.3999999999992898
2025-03-19 08:40:00+00:00,0.8405,short,1.3990729914742173,2025-03-19 08:41:00+00:00,0.8406,stop,-0.9999999999998899
2025-03-19 08:41:00+00:00,0.8406,short,2.0191057379387374,2025-03-19 08:42:00+00:00,0.84061,stop,-0.0999999999995449
2025-03-19 08:42:00+00:00,0.84061,short,1.93314608242293,2025-03-19 08:43:00+00:00,0.84065,stop,-0.40000000000040004
2025-03-19 08:43:00+00:00,0.84065,short,2.01236162137827,2025-03-19 08:44:00+00:00,0.8407,stop,-0.49999999999994493
2025-03-19 08:44:00+00:00,0.8407,short,2.080864914502441,2025-03-19 08:45:00+00:00,0.84074,stop,-0.40000000000040004
2025-03-19 08:45:00+00:00,0.84074,short,2.064209369507746,2025-03-19 08:46:00+00:00,0.84055,stop,1.9000000000002348
2025-03-19 08:47:00+00:00,0.84065,short,1.3999222860657643,2025-03-19 08:48:00+00:00,0.8406,stop,0.49999999999994493
2025-03-19 08:49:00+00:00,0.8407,short,1.532977154116733,2025-03-19 08:50:00+00:00,0.8406,stop,0.9999999999998899
2025-03-19 08:51:00+00:00,0.8407,short,1.4172959177183935,2025-03-19 08:52:00+00:00,0.84062,stop,0.7999999999996898
2025-03-19 08:54:00+00:00,0.84078,short,1.6682452841188984,2025-03-19 08:55:00+00:00,0.84067,stop,1.0999999999994348
2025-03-19 08:56:00+00:00,0.84078,short,1.5508690184556373,2025-03-19 08:57:00+00:00,0.8405,stop,2.7999999999994696
2025-03-19 09:05:00+00:00,0.84039,long,-1.4295141136798164,2025-03-19 09:06:00+00:00,0.84039,stop,0.0
2025-03-19 09:06:00+00:00,0.84039,long,-1.3766079658094452,2025-03-19 09:07:00+00:00,0.84041,stop,0.20000000000020002
2025-03-19 09:08:00+00:00,0.84039,long,-1.3853571892532899,2025-03-19 09:09:00+00:00,0.8404,stop,0.10000000000065512
2025-03-19 09:09:00+00:00,0.8404,long,-1.460803570537097,2025-03-19 09:10:00+00:00,0.84045,stop,0.49999999999994493
2025-03-19 09:21:00+00:00,0.84066,short,1.2799153707786366,2025-03-19 09:22:00+00:00,0.84053,stop,1.2999999999996348
2025-03-19 09:24:00+00:00,0.84065,short,1.367216922612508,2025-03-19 09:25:00+00:00,0.84066,stop,-0.0999999999995449
2025-03-19 09:25:00+00:00,0.84066,short,1.467399249885944,2025-03-19 09:26:00+00:00,0.84073,stop,-0.700000000000145
2025-03-19 09:26:00+00:00,0.84073,short,2.1993972393724683,2025-03-19 09:27:00+00:00,0.84046,stop,2.6999999999999247
2025-03-19 09:28:00+00:00,0.8407,short,1.9108268144395144,2025-03-19 09:29:00+00:00,0.84059,stop,1.100000000000545
2025-03-19 09:32:00+00:00,0.84076,short,2.1201136892352523,2025-03-19 09:33:00+00:00,0.84068,stop,0.7999999999996898
2025-03-19 09:33:00+00:00,0.84068,short,1.356932520124896,2025-03-19 09:34:00+00:00,0.84075,stop,-0.700000000000145
2025-03-19 09:34:00+00:00,0.84075,short,1.7570700732817306,2025-03-19 09:35:00+00:00,0.84059,stop,1.60000000000049
2025-03-19 09:39:00+00:00,0.84071,short,1.2893650575229556,2025-03-19 09:40:00+00:00,0.84062,stop,0.8999999999992347
2025-03-19 10:22:00+00:00,0.84049,short,1.5173248650469529,2025-03-19 10:23:00+00:00,0.84048,stop,0.0999999999995449
2025-03-19 10:23:00+00:00,0.84048,short,1.3683682002130715,2025-03-19 10:24:00+00:00,0.8406,stop,-1.2000000000000899
2025-03-19 10:24:00+00:00,0.8406,short,2.1794941281327613,2025-03-19 10:25:00+00:00,0.84054,stop,0.6000000000006
2025-03-19 10:25:00+00:00,0.84054,short,1.5787560681156316,2025-03-19 10:26:00+00:00,0.84053,stop,0.0999999999995449
2025-03-19 10:26:00+00:00,0.84053,short,1.3849563534307765,2025-03-19 10:27:00+00:00,0.84057,stop,-0.40000000000040004
2025-03-19 10:27:00+00:00,0.84057,short,1.5785157136582724,2025-03-19 10:28:00+00:00,0.84058,stop,-0.0999999999995449
2025-03-19 10:28:00+00:00,0.84058,short,1.5574831580130626,2025-03-19 10:29:00+00:00,0.84068,stop,-0.9999999999998899
2025-03-19 10:29:00+00:00,0.84068,short,2.0639556834139894,2025-03-19 10:30:00+00:00,0.84078,stop,-0.9999999999998899
2025-03-19 10:30:00+00:00,0.84078,short,2.413900820986269,2025-03-19 10:31:00+00:00,0.84061,stop,1.7000000000000348
2025-03-19 10:31:00+00:00,0.84061,short,1.266771517742367,2025-03-19 10:32:00+00:00,0.84074,stop,-1.300000000000745
2025-03-19 10:32:00+00:00,0.84074,short,1.8661827823253792,2025-03-19 10:33:00+00:00,0.8407,stop,0.40000000000040004
2025-03-19 10:33:00+00:00,0.8407,short,1.5073618061861274,2025-03-19 10:34:00+00:00,0.84067,stop,0.2999999999997449
2025-03-19 10:34:00+00:00,0.84067,short,1.257895418046498,2025-03-19 10:35:00+00:00,0.84064,stop,0.2999999999997449
2025-03-19 10:49:00+00:00,0.84078,short,1.8157180733774534,2025-03-19 10:50:00+00:00,0.84079,stop,-0.10000000000065512
2025-03-19 10:50:00+00:00,0.84079,short,1.7797945043576426,2025-03-19 10:51:00+00:00,0.84081,stop,-0.1999999999990898
2025-03-19 10:51:00+00:00,0.84081,short,1.829976616972927,2025-03-19 10:52:00+00:00,0.84064,stop,1.6999999999989246
2025-03-19 11:01:00+00:00,0.84075,short,1.2706756791820568,2025-03-19 11:02:00+00:00,0.84057,stop,1.7999999999995797
2025-03-19 11:03:00+00:00,0.8404,long,-1.4082381210155128,2025-03-19 11:04:00+00:00,0.84056,stop,1.5999999999993797
2025-03-19 11:44:00+00:00,0.84067,short,1.263333333333394,2025-03-19 11:45:00+00:00,0.8406,stop,0.700000000000145
2025-03-19 11:49:00+00:00,0.84068,short,1.3499999999999623,2025-03-19 11:50:00+00:00,0.84065,stop,0.2999999999997449
2025-03-19 11:51:00+00:00,0.8407,short,1.486666666665748,2025-03-19 11:52:00+00:00,0.84063,stop,0.700000000000145
2025-03-19 11:54:00+00:00,0.8404,long,-1.4133333333343767,2025-03-19 11:55:00+00:00,0.84046,stop,0.5999999999994898
2025-03-19 11:57:00+00:00,0.84068,short,1.3966666666664906,2025-03-19 11:58:00+00:00,0.840452,stop,2.2800000000000598
2025-03-19 12:04:00+00:00,0.84077,short,2.132666666667671,2025-03-19 12:05:00+00:00,0.84086,stop,-0.900000000000345
2025-03-19 12:05:00+00:00,0.84086,short,2.6968730876975893,2025-03-19 12:06:00+00:00,0.84094,stop,-0.7999999999996898
2025-03-19 12:06:00+00:00,0.84094,short,2.828587357965262,2025-03-19 12:07:00+00:00,0.84101,stop,-0.700000000000145
2025-03-19 12:07:00+00:00,0.84101,short,2.825237472107395,2025-03-19 12:08:00+00:00,0.84107,stop,-0.5999999999994898
2025-03-19 12:08:00+00:00,0.84107,short,2.696012932632548,2025-03-19 12:09:00+00:00,0.841,stop,0.700000000000145
2025-03-19 12:09:00+00:00,0.841,short,2.0273911550191213,2025-03-19 12:10:00+00:00,0.84095,stop,0.49999999999994493
2025-03-19 12:10:00+00:00,0.84095,short,1.6013418221820388,2025-03-19 12:11:00+00:00,0.84095,stop,-0.0
2025-03-19 12:11:00+00:00,0.84095,short,1.4850340578672294,2025-03-19 12:12:00+00:00,0.84098,stop,-0.2999999999997449
2025-03-19 12:12:00+00:00,0.84098,short,1.51845799793662,2025-03-19 12:13:00+00:00,0.84093,stop,0.49999999999994493
2025-03-19 12:14:00+00:00,0.841,short,1.430167443135909,2025-03-19 12:15:00+00:00,0.84096,stop,0.3999999999992898
2025-03-19 12:30:00+00:00,0.84064,long,-1.3343799145500934,2025-03-19 12:31:00+00:00,0.8406,stop,-0.40000000000040004
2025-03-19 12:31:00+00:00,0.8406,long,-1.6435949845282039,2025-03-19 12:32:00+00:00,0.84055,stop,-0.49999999999994493
2025-03-19 12:32:00+00:00,0.84055,long,-1.9764941677182217,2025-03-19 12:33:00+00:00,0.84064,stop,0.900000000000345
2025-03-19 12:33:00+00:00,0.84064,long,-1.3872860314182212,2025-03-19 12:34:00+00:00,0.8407,stop,0.5999999999994898
2025-03-19 12:46:00+00:00,0.8409,short,1.2603929090540842,2025-03-19 12:47:00+00:00,0.84075,stop,1.4999999999998348
2025-03-19 12:53:00+00:00,0.84057,long,-1.7333333333335865,2025-03-19 12:54:00+00:00,0.84073,stop,1.5999999999993797
2025-03-19 12:56:00+00:00,0.84046,long,-2.4051173339189966,2025-03-19 12:57:00+00:00,0.84053,stop,0.700000000000145
2025-03-19 12:57:00+00:00,0.84053,long,-1.6251647645933942,2025-03-19 12:58:00+00:00,0.84066,stop,1.2999999999996348
2025-03-19 13:02:00+00:00,0.84099,short,2.090122793973332,2025-03-19 13:03:00+00:00,0.84084,stop,1.4999999999998348
2025-03-19 13:10:00+00:00,0.84091,short,1.2595090521318526,2025-03-19 13:11:00+00:00,0.84083,stop,0.8000000000008001
2025-03-19 13:17:00+00:00,0.84094,short,1.5925988547970722,2025-03-19 13:18:00+00:00,0.84089,stop,0.49999999999994493
2025-03-19 13:20:00+00:00,0.84052,long,-1.8836470287879392,2025-03-19 13:21:00+00:00,0.8408,stop,2.7999999999994696
2025-03-19 13:26:00+00:00,0.841,short,1.778784218613925,2025-03-19 13:27:00+00:00,0.84091,stop,0.8999999999992347
2025-03-19 13:31:00+00:00,0.84102,short,1.8808539661569923,2025-03-19 13:32:00+00:00,0.84093,stop,0.900000000000345
2025-03-19 13:33:00+00:00,0.84098,short,1.441860005087383,2025-03-19 13:34:00+00:00,0.84095,stop,0.2999999999997449
2025-03-19 13:38:00+00:00,0.84059,long,-2.1726154079375983,2025-03-19 13:39:00+00:00,0.84072,stop,1.300000000000745
2025-03-19 13:43:00+00:00,0.84068,long,-1.2635697597244746,2025-03-19 13:44:00+00:00,0.84065,stop,-0.2999999999997449
2025-03-19 13:44:00+00:00,0.84065,long,-1.4294658516079717,2025-03-19 13:45:00+00:00,0.84064,stop,-0.0999999999995449
2025-03-19 13:45:00+00:00,0.84064,long,-1.4654533447900924,2025-03-19 13:46:00+00:00,0.8406,stop,-0.40000000000040004
2025-03-19 13:46:00+00:00,0.8406,long,-1.6552091139560015,2025-03-19 13:47:00+00:00,0.84058,stop,-0.20000000000020002
2025-03-19 13:47:00+00:00,0.84058,long,-1.6627678643844617,2025-03-19 13:48:00+00:00,0.8405,stop,-0.7999999999996898
2025-03-19 13:48:00+00:00,0.8405,long,-2.0262009230662175,2025-03-19 13:49:00+00:00,0.84048,stop,-0.20000000000020002
2025-03-19 13:49:00+00:00,0.84048,long,-1.9464216479569685,2025-03-19 13:50:00+00:00,0.8404,stop,-0.7999999999996898
2025-03-19 13:50:00+00:00,0.8404,long,-2.3213208943733505,2025-03-19 13:51:00+00:00,0.84059,stop,1.8999999999991246
2025-03-19 13:53:00+00:00,0.84053,long,-1.2670417864770371,2025-03-19 13:54:00+00:00,0.8402,stop,-3.3000000000005247
2025-03-19 13:54:00+00:00,0.8402,long,-2.6980759439237443,2025-03-19 13:55:00+00:00,0.84039,stop,1.9000000000002348
2025-03-19 13:55:00+00:00,0.84039,long,-1.5716502627735158,2025-03-19 13:56:00+00:00,0.8404,stop,0.10000000000065512
2025-03-19 13:56:00+00:00,0.8404,long,-1.4256453722057207,2025-03-19 13:57:00+00:00,0.84032,stop,-0.8000000000008001
2025-03-19 13:57:00+00:00,0.84032,long,-1.6768505565419256,2025-03-19 13:58:00+00:00,0.84027,stop,-0.49999999999994493
2025-03-19 13:58:00+00:00,0.84027,long,-1.7497609881687202,2025-03-19 13:59:00+00:00,0.840144,stop,-1.2599999999995948
2025-03-19 13:59:00+00:00,0.840144,long,-2.0722274809793007,2025-03-19 14:00:00+00:00,0.84038,stop,2.3600000000001398
2025-03-19 14:20:00+00:00,0.84017,long,-1.6288780073127174,2025-03-19 14:21:00+00:00,0.84009,stop,-0.7999999999996898
2025-03-19 14:21:00+00:00,0.84009,long,-2.2547441063350346,2025-03-19 14:22:00+00:00,0.84019,stop,0.9999999999998899
2025-03-19 14:23:00+00:00,0.84012,long,-1.7780000000000573,2025-03-19 14:24:00+00:00,0.84009,stop,-0.2999999999997449
2025-03-19 14:24:00+00:00,0.84009,long,-2.0413333333335615,2025-03-19 14:25:00+00:00,0.84023,stop,1.40000000000029
2025-03-19 14:31:00+00:00,0.84014,long,-1.3266666666666982,2025-03-19 14:32:00+00:00,0.84022,stop,0.7999999999996898
2025-03-19 14:33:00+00:00,0.84,long,-2.5133333333327013,2025-03-19 14:34:00+00:00,0.84,stop,0.0
2025-03-19 14:34:00+00:00,0.84,long,-2.383333333333404,2025-03-19 14:35:00+00:00,0.83998,stop,-0.20000000000020002
2025-03-19 14:35:00+00:00,0.83998,long,-2.2638189284411276,2025-03-19 14:36:00+00:00,0.8399,stop,-0.7999999999996898
2025-03-19 14:36:00+00:00,0.8399,long,-2.5614035789862433,2025-03-19 14:37:00+00:00,0.84002,stop,1.2000000000000899
2025-03-19 14:37:00+00:00,0.84002,long,-1.4570373748637366,2025-03-19 14:38:00+00:00,0.83974,stop,-2.7999999999994696
2025-03-19 14:42:00+00:00,0.8399,long,-1.6425515457111903,2025-03-19 14:43:00+00:00,0.83997,stop,0.700000000000145
2025-03-19 14:44:00+00:00,0.83991,long,-1.4129769852776868,2025-03-19 14:45:00+00:00,0.83986,stop,-0.49999999999994493
2025-03-19 14:45:00+00:00,0.83986,long,-1.6113214666848221,2025-03-19 14:46:00+00:00,0.83977,stop,-0.900000000000345
2025-03-20 08:13:00+00:00,0.83815,long,-2.226083541815093,2025-03-20 08:14:00+00:00,0.83816,stop,0.10000000000065512
2025-03-20 08:14:00+00:00,0.83816,long,-2.092352564658521,2025-03-20 08:15:00+00:00,0.83818,stop,0.20000000000020002
2025-03-20 08:15:00+00:00,0.83818,long,-1.9438686100066596,2025-03-20 08:16:00+00:00,0.83827,stop,0.8999999999992347
2025-03-20 08:18:00+00:00,0.83819,long,-1.6460668739382538,2025-03-20 08:19:00+00:00,0.83827,stop,0.7999999999996898
2025-03-20 08:20:00+00:00,0.83816,long,-1.6213700796535895,2025-03-20 08:21:00+00:00,0.83804,stop,-1.2000000000000899
2025-03-20 08:21:00+00:00,0.83804,long,-2.0273814479821257,2025-03-20 08:22:00+00:00,0.83809,stop,0.49999999999994493
2025-03-20 08:22:00+00:00,0.83809,long,-1.6334361960431298,2025-03-20 08:23:00+00:00,0.83817,stop,0.7999999999996898
2025-03-20 08:24:00+00:00,0.83804,long,-1.6305613410244768,2025-03-20 08:25:00+00:00,0.83788,stop,-1.60000000000049
2025-03-20 08:25:00+00:00,0.83788,long,-2.081162166284743,2025-03-20 08:26:00+00:00,0.83789,stop,0.10000000000065512
2025-03-20 08:26:00+00:00,0.83789,long,-1.8418979894190508,2025-03-20 08:27:00+00:00,0.8377,stop,-1.9000000000002348
2025-03-20 08:27:00+00:00,0.8377,long,-2.2605420110341665,2025-03-20 08:28:00+00:00,0.83794,stop,2.4000000000001798
2025-03-20 08:28:00+00:00,0.83794,long,-1.3146156548606955,2025-03-20 08:29:00+00:00,0.8379,stop,-0.40000000000040004
2025-03-20 08:29:00+00:00,0.8379,long,-1.352694184946451,2025-03-20 08:30:00+00:00,0.83805,stop,1.4999999999998348
2025-03-20 08:44:00+00:00,0.8378,long,-1.6127763219640743,2025-03-20 08:45:00+00:00,0.83786,stop,0.6000000000006
2025-03-20 08:47:00+00:00,0.8377,long,-2.047859249645877,2025-03-20 08:48:00+00:00,0.83782,stop,1.2000000000000899
2025-03-20 08:49:00+00:00,0.83776,long,-1.5028659296013045,2025-03-20 08:50:00+00:00,0.83764,stop,-1.1999999999989797
2025-03-20 08:50:00+00:00,0.83764,long,-2.1772191708593667,2025-03-20 08:51:00+00:00,0.83767,stop,0.2999999999997449
2025-03-20 08:51:00+00:00,0.83767,long,-1.7781613859016794,2025-03-20 08:52:00+00:00,0.83754,stop,-1.300000000000745
2025-03-20 08:52:00+00:00,0.83754,long,-2.339442837806227,2025-03-20 08:53:00+00:00,0.8375,stop,-0.3999999999992898
2025-03-20 08:53:00+00:00,0.8375,long,-2.3193031770825834,2025-03-20 08:54:00+00:00,0.83759,stop,0.8999999999992347
2025-03-20 08:54:00+00:00,0.83759,long,-1.6323736991790905,2025-03-20 08:55:00+00:00,0.8376,stop,0.10000000000065512
2025-03-20 08:55:00+00:00,0.8376,long,-1.4614488204713705,2025-03-20 08:56:00+00:00,0.8376,stop,0.0
2025-03-20 08:56:00+00:00,0.8376,long,-1.3609301034543666,2025-03-20 08:57:00+00:00,0.8375,stop,-0.9999999999998899
2025-03-20 08:57:00+00:00,0.8375,long,-1.7765745939514728,2025-03-20 08:58:00+00:00,0.83759,stop,0.8999999999992347
2025-03-20 09:00:00+00:00,0.8375,long,-1.4770948181438297,2025-03-20 09:01:00+00:00,0.83746,stop,-0.40000000000040004
2025-03-20 09:01:00+00:00,0.83746,long,-1.5467306663208424,2025-03-20 09:02:00+00:00,0.8375,stop,0.40000000000040004
2025-03-20 09:02:00+00:00,0.8375,long,-1.2703210259106237,2025-03-20 09:03:00+00:00,0.83765,stop,1.4999999999998348
2025-03-20 09:17:00+00:00,0.8374,long,-1.9205410827599743,2025-03-20 09:18:00+00:00,0.83744,stop,0.3999999999992898
2025-03-20 09:18:00+00:00,0.83744,long,-1.491525320694834,2025-03-20 09:19:00+00:00,0.8375,stop,0.6000000000006
2025-03-20 09:24:00+00:00,0.83736,long,-1.9186794293841851,2025-03-20 09:25:00+00:00,0.83727,stop,-0.900000000000345
2025-03-20 09:25:00+00:00,0.83727,long,-2.2863993094297235,2025-03-20 09:26:00+00:00,0.8373,stop,0.30000000000085514
2025-03-20 09:26:00+00:00,0.8373,long,-1.8750923540240023,2025-03-20 09:27:00+00:00,0.83742,stop,1.2000000000000899
2025-03-20 09:29:00+00:00,0.83724,long,-1.903589255674494,2025-03-20 09:30:00+00:00,0.83739,stop,1.4999999999998348
2025-03-20 09:33:00+00:00,0.83729,long,-1.37797851593474,2025-03-20 09:34:00+00:00,0.83719,stop,-0.9999999999998899
2025-03-20 09:34:00+00:00,0.83719,long,-1.761606151471988,2025-03-20 09:35:00+00:00,0.8373,stop,1.100000000000545
2025-03-20 09:42:00+00:00,0.83765,short,1.4210785529807592,2025-03-20 09:43:00+00:00,0.83756,stop,0.900000000000345
2025-03-20 09:45:00+00:00,0.83779,short,2.293072846698629,2025-03-20 09:46:00+00:00,0.83761,stop,1.80000000000069
2025-03-20 09:47:00+00:00,0.8377,short,1.6170296356790483,2025-03-20 09:48:00+00:00,0.83765,stop,0.49999999999994493
2025-03-20 09:49:00+00:00,0.8378,short,1.9671375153007125,2025-03-20 09:50:00+00:00,0.83772,stop,0.7999999999996898
2025-03-20 09:50:00+00:00,0.83772,short,1.3900487792471135,2025-03-20 09:51:00+00:00,0.83758,stop,1.40000000000029
2025-03-20 09:53:00+00:00,0.83776,short,1.5447070930333207,2025-03-20 09:54:00+00:00,0.83781,stop,-0.5000000000010552
2025-03-20 09:54:00+00:00,0.83781,short,1.669626735707478,2025-03-20 09:55:00+00:00,0.83795,stop,-1.3999999999991797
2025-03-20 09:55:00+00:00,0.83795,short,2.1667284262543527,2025-03-20 09:56:00+00:00,0.8376,stop,3.4999999999996145
2025-03-20 10:10:00+00:00,0.83735,long,-2.4856577819197656,2025-03-20 10:11:00+00:00,0.8371,stop,-2.500000000000835
2025-03-20 10:11:00+00:00,0.8371,long,-3.43756342697779,2025-03-20 10:12:00+00:00,0.8373,stop,2.00000000000089
2025-03-20 10:12:00+00:00,0.8373,long,-1.9234334669226674,2025-03-20 10:13:00+00:00,0.83725,stop,-0.49999999999994493
2025-03-20 10:13:00+00:00,0.83725,long,-2.0064168021186526,2025-03-20 10:14:00+00:00,0.83726,stop,0.0999999999995449
2025-03-20 10:14:00+00:00,0.83726,long,-1.8032919663558273,2025-03-20 10:15:00+00:00,0.83732,stop,0.5999999999994898
2025-03-20 10:15:00+00:00,0.83732,long,-1.3785740364948407,2025-03-20 10:16:00+00:00,0.83742,stop,1.000000000001
2025-03-20 10:26:00+00:00,0.83775,short,1.410975515771503,2025-03-20 10:27:00+00:00,0.83777,stop,-0.20000000000020002
2025-03-20 10:27:00+00:00,0.83777,short,1.4864715975014418,2025-03-20 10:28:00+00:00,0.8376,stop,1.7000000000000348
2025-03-20 10:29:00+00:00,0.83778,short,1.5519514302653254,2025-03-20 10:30:00+00:00,0.83791,stop,-1.300000000000745
2025-03-20 10:30:00+00:00,0.83791,short,2.064839176760172,2025-03-20 10:31:00+00:00,0.83784,stop,0.700000000000145
2025-03-20 10:31:00+00:00,0.83784,short,1.5799094595550454,2025-03-20 10:32:00+00:00,0.83771,stop,1.300000000000745
2025-03-20 10:40:00+00:00,0.83786,short,1.5410220195701432,2025-03-20 10:41:00+00:00,0.83782,stop,0.40000000000040004
2025-03-20 10:41:00+00:00,0.83782,short,1.3037146722967847,2025-03-20 10:42:00+00:00,0.83789,stop,-0.700000000000145
2025-03-20 10:42:00+00:00,0.83789,short,1.5423568097726186,2025-03-20 10:43:00+00:00,0.83793,stop,-0.3999999999992898
2025-03-20 10:43:00+00:00,0.83793,short,1.634062738521481,2025-03-20 10:44:00+00:00,0.8379,stop,0.2999999999997449
2025-03-20 10:44:00+00:00,0.8379,short,1.4043775704999872,2025-03-20 10:45:00+00:00,0.83778,stop,1.2000000000000899
2025-03-20 10:54:00+00:00,0.83731,long,-2.4954946120164085,2025-03-20 10:55:00+00:00,0.8375,stop,1.9000000000002348
