pips,entry_time,exit_time,reason
3.3000000000005247,2025-04-08 17:11:00+00:00,2025-04-08 17:28:00+00:00,mean
4.100000000000215,2025-04-08 17:12:00+00:00,2025-04-08 17:28:00+00:00,mean
2.100000000000435,2025-04-08 19:07:00+00:00,2025-04-08 19:25:00+00:00,mean
5.600000000000049,2025-04-08 19:16:00+00:00,2025-04-08 19:25:00+00:00,mean
6.899999999999684,2025-04-08 19:17:00+00:00,2025-04-08 19:25:00+00:00,mean
-10.000000000000009,2025-04-08 21:05:00+00:00,2025-04-08 21:14:00+00:00,stop
-10.000000000000009,2025-04-08 21:11:00+00:00,2025-04-08 21:14:00+00:00,stop
11.999999999999789,2025-04-08 21:06:00+00:00,2025-04-08 21:19:00+00:00,mean
9.899999999999354,2025-04-08 21:14:00+00:00,2025-04-08 21:19:00+00:00,mean
8.599999999999719,2025-04-08 21:25:00+00:00,2025-04-08 21:40:00+00:00,mean
12.600000000000389,2025-04-08 21:26:00+00:00,2025-04-08 21:40:00+00:00,mean
11.000000000001009,2025-04-08 21:44:00+00:00,2025-04-08 21:47:00+00:00,mean
-10.000000000000009,2025-04-09 07:44:00+00:00,2025-04-09 07:49:00+00:00,stop
-10.000000000000009,2025-04-09 07:47:00+00:00,2025-04-09 07:49:00+00:00,stop
-10.000000000000009,2025-04-09 07:45:00+00:00,2025-04-09 07:57:00+00:00,stop
-10.000000000000009,2025-04-09 07:48:00+00:00,2025-04-09 07:57:00+00:00,stop
-10.000000000000009,2025-04-09 07:49:00+00:00,2025-04-09 07:59:00+00:00,stop
-10.000000000000009,2025-04-09 07:51:00+00:00,2025-04-09 08:01:00+00:00,stop
-10.000000000000009,2025-04-09 07:50:00+00:00,2025-04-09 08:02:00+00:00,stop
-10.000000000000009,2025-04-09 07:57:00+00:00,2025-04-09 08:02:00+00:00,stop
-10.000000000000009,2025-04-09 07:58:00+00:00,2025-04-09 08:02:00+00:00,stop
-10.000000000000009,2025-04-09 07:59:00+00:00,2025-04-09 08:02:00+00:00,stop
-10.000000000000009,2025-04-09 08:01:00+00:00,2025-04-09 08:02:00+00:00,stop
-10.000000000000009,2025-04-09 08:02:00+00:00,2025-04-09 08:18:00+00:00,stop
-10.000000000000009,2025-04-09 08:03:00+00:00,2025-04-09 08:18:00+00:00,stop
-10.000000000000009,2025-04-09 08:04:00+00:00,2025-04-09 08:18:00+00:00,stop
-10.000000000000009,2025-04-09 08:05:00+00:00,2025-04-09 08:18:00+00:00,stop
-10.000000000000009,2025-04-09 08:06:00+00:00,2025-04-09 08:18:00+00:00,stop
5.3000000000003045,2025-04-09 09:02:00+00:00,2025-04-09 09:18:00+00:00,mean
0.2999999999997449,2025-04-09 09:45:00+00:00,2025-04-09 10:15:00+00:00,mean
4.300000000000415,2025-04-09 09:56:00+00:00,2025-04-09 10:15:00+00:00,mean
4.3999999999999595,2025-04-09 09:57:00+00:00,2025-04-09 10:15:00+00:00,mean
2.60000000000038,2025-04-09 11:00:00+00:00,2025-04-09 11:19:00+00:00,mean
4.899999999999904,2025-04-09 11:03:00+00:00,2025-04-09 11:19:00+00:00,mean
3.9000000000000146,2025-04-09 11:04:00+00:00,2025-04-09 11:19:00+00:00,mean
2.7999999999994696,2025-04-09 11:06:00+00:00,2025-04-09 11:19:00+00:00,mean
5.3000000000003045,2025-04-09 11:07:00+00:00,2025-04-09 11:19:00+00:00,mean
9.200000000000319,2025-04-09 12:48:00+00:00,2025-04-09 12:59:00+00:00,mean
10.299999999999754,2025-04-09 12:49:00+00:00,2025-04-09 12:59:00+00:00,mean
8.900000000000574,2025-04-09 12:50:00+00:00,2025-04-09 12:59:00+00:00,mean
9.700000000000264,2025-04-09 12:51:00+00:00,2025-04-09 12:59:00+00:00,mean
-10.000000000000009,2025-04-09 13:42:00+00:00,2025-04-09 13:53:00+00:00,stop
-10.000000000000009,2025-04-09 13:44:00+00:00,2025-04-09 13:54:00+00:00,stop
-10.000000000000009,2025-04-09 13:43:00+00:00,2025-04-09 13:55:00+00:00,stop
-10.000000000000009,2025-04-09 13:46:00+00:00,2025-04-09 13:55:00+00:00,stop
-10.000000000000009,2025-04-09 13:47:00+00:00,2025-04-09 13:55:00+00:00,stop
9.399999999999409,2025-04-09 13:53:00+00:00,2025-04-09 14:03:00+00:00,mean
9.399999999999409,2025-04-09 13:54:00+00:00,2025-04-09 14:03:00+00:00,mean
10.700000000000154,2025-04-09 13:55:00+00:00,2025-04-09 14:03:00+00:00,mean
10.000000000000009,2025-04-09 13:56:00+00:00,2025-04-09 14:03:00+00:00,mean
2.300000000000635,2025-04-09 16:09:00+00:00,2025-04-09 16:22:00+00:00,mean
5.3000000000003045,2025-04-09 16:10:00+00:00,2025-04-09 16:22:00+00:00,mean
7.500000000000284,2025-04-09 16:11:00+00:00,2025-04-09 16:22:00+00:00,mean
8.900000000000574,2025-04-09 16:12:00+00:00,2025-04-09 16:22:00+00:00,mean
7.099999999999884,2025-04-09 16:13:00+00:00,2025-04-09 16:22:00+00:00,mean
8.899999999999464,2025-04-09 16:57:00+00:00,2025-04-09 17:09:00+00:00,mean
11.299999999999644,2025-04-09 17:02:00+00:00,2025-04-09 17:09:00+00:00,mean
11.999999999999789,2025-04-09 17:03:00+00:00,2025-04-09 17:09:00+00:00,mean
12.900000000000134,2025-04-09 17:18:00+00:00,2025-04-09 17:21:00+00:00,mean
-10.000000000000009,2025-04-09 17:32:00+00:00,2025-04-09 17:34:00+00:00,stop
-10.000000000000009,2025-04-09 17:28:00+00:00,2025-04-09 17:35:00+00:00,stop
-10.000000000000009,2025-04-09 17:29:00+00:00,2025-04-09 17:35:00+00:00,stop
-10.000000000000009,2025-04-09 17:31:00+00:00,2025-04-09 17:35:00+00:00,stop
-10.000000000000009,2025-04-09 17:33:00+00:00,2025-04-09 17:35:00+00:00,stop
-10.000000000000009,2025-04-09 17:34:00+00:00,2025-04-09 17:35:00+00:00,stop
-10.000000000000009,2025-04-09 17:36:00+00:00,2025-04-09 17:37:00+00:00,stop
